# 扫描参数	信号	背景	对比度	差分信号
2887500000.000000	-2.06923403	-2.06988539	-2.06923403	0.00065137
2888000000.000000	-2.07045534	-2.07025993	-2.07045534	-0.00019541
2888500000.000000	-2.07156266	-2.07156266	-2.07156266	0.00000000
2889000000.000000	-2.06986911	-2.06990168	-2.06986911	0.00003257
2889500000.000000	-2.07100900	-2.07118812	-2.07100900	0.00017913
2890000000.000000	-2.07089501	-2.07050419	-2.07089501	-0.00039082
2890500000.000000	-2.07117184	-2.07076474	-2.07117184	-0.00040710
2891000000.000000	-2.07100900	-2.07012966	-2.07100900	-0.00087934
2891500000.000000	-2.07084616	-2.07136725	-2.07084616	0.00052109
2892000000.000000	-2.07096015	-2.07104157	-2.07096015	0.00008142
2892500000.000000	-2.07068332	-2.07037392	-2.07068332	-0.00030940
2893000000.000000	-2.07172550	-2.07154638	-2.07172550	-0.00017913
2893500000.000000	-2.07271883	-2.07325621	-2.07271883	0.00053738
2894000000.000000	-2.07244200	-2.07187206	-2.07244200	-0.00056994
2894500000.000000	-2.07177435	-2.07205118	-2.07177435	0.00027683
2895000000.000000	-2.07415184	-2.07384244	-2.07415184	-0.00030940
2895500000.000000	-2.07319107	-2.07312594	-2.07319107	-0.00006514
2896000000.000000	-2.07517774	-2.07538943	-2.07517774	0.00021169
2896500000.000000	-2.07433096	-2.07437982	-2.07433096	0.00004885
2897000000.000000	-2.07491719	-2.07468921	-2.07491719	-0.00022798
2897500000.000000	-2.07405413	-2.07431468	-2.07405413	0.00026055
2898000000.000000	-2.07465665	-2.07390758	-2.07465665	-0.00074907
2898500000.000000	-2.07394014	-2.07389129	-2.07394014	-0.00004885
2899000000.000000	-2.07473807	-2.07509632	-2.07473807	0.00035825
2899500000.000000	-2.07478692	-2.07403785	-2.07478692	-0.00074907
2900000000.000000	-2.07444495	-2.07455894	-2.07444495	0.00011399
