# 扫描参数	信号	背景	对比度	差分信号
2880500000.000000	-2.05235063	-2.05378722	-2.05235063	0.00143659
2881000000.000000	-2.05635458	-2.05574751	-2.05635458	-0.00060707
2881500000.000000	-2.05865878	-2.05851646	-2.05865878	-0.00014232
2882000000.000000	-2.06085193	-2.06097309	-2.06085193	0.00012115
2882500000.000000	-2.06205728	-2.06329292	-2.06205728	0.00123564
2883000000.000000	-2.06514606	-2.06497019	-2.06514606	-0.00017587
2883500000.000000	-2.06664485	-2.06589839	-2.06664485	-0.00074646
2884000000.000000	-2.06743040	-2.06742258	-2.06743040	-0.00000782
2884500000.000000	-2.06843839	-2.06881618	-2.06843839	0.00037779
2885000000.000000	-2.06940599	-2.06948871	-2.06940599	0.00008272
2885500000.000000	-2.07035991	-2.07001208	-2.07035991	-0.00034783
2886000000.000000	-2.07090185	-2.07125033	-2.07090185	0.00034848
2886500000.000000	-2.07188997	-2.07179878	-2.07188997	-0.00009119
2887000000.000000	-2.07221565	-2.07215866	-2.07221565	-0.00005699
2887500000.000000	-2.07244884	-2.07222673	-2.07244884	-0.00022212
2888000000.000000	-2.07288623	-2.07294811	-2.07288623	0.00006188
2888500000.000000	-2.07302367	-2.07313017	-2.07302367	0.00010650
2889000000.000000	-2.07332428	-2.07342035	-2.07332428	0.00009608
2889500000.000000	-2.07367015	-2.07370989	-2.07367015	0.00003973
2890000000.000000	-2.07364475	-2.07387305	-2.07364475	0.00022830
2890500000.000000	-2.07388673	-2.07408019	-2.07388673	0.00019346
2891000000.000000	-2.07405381	-2.07399225	-2.07405381	-0.00006155
2891500000.000000	-2.07389520	-2.07417594	-2.07389520	0.00028074
2892000000.000000	-2.07390041	-2.07442834	-2.07390041	0.00052793
2892500000.000000	-2.07456676	-2.07462505	-2.07456676	0.00005830
2893000000.000000	-2.07507840	-2.07460356	-2.07507840	-0.00047485
2893500000.000000	-2.07516862	-2.07511553	-2.07516862	-0.00005309
2894000000.000000	-2.07516666	-2.07490319	-2.07516666	-0.00026348
2894500000.000000	-2.07542233	-2.07523180	-2.07542233	-0.00019052
2895000000.000000	-2.07587307	-2.07622090	-2.07587307	0.00034783
2895500000.000000	-2.07608867	-2.07609486	-2.07608867	0.00000619
2896000000.000000	-2.07647526	-2.07623523	-2.07647526	-0.00024003
2896500000.000000	-2.07643780	-2.07609584	-2.07643780	-0.00034197
2897000000.000000	-2.07634954	-2.07647135	-2.07634954	0.00012181
2897500000.000000	-2.07627203	-2.07644562	-2.07627203	0.00017359
2898000000.000000	-2.07616781	-2.07588675	-2.07616781	-0.00028106
2898500000.000000	-2.07564346	-2.07607597	-2.07564346	0.00043251
2899000000.000000	-2.07629450	-2.07580631	-2.07629450	-0.00048820
2899500000.000000	-2.07583953	-2.07616847	-2.07583953	0.00032894
2900000000.000000	-2.07639449	-2.07630525	-2.07639449	-0.00008924
