# 扫描参数	信号	背景	对比度	差分信号
2855000000.000000	-2.06670738	-2.06603387	-2.06670738	-0.00067351
2855500000.000000	-2.06396416	-2.06375735	-2.06396416	-0.00020681
2856000000.000000	-2.06218821	-2.06163976	-2.06218821	-0.00054845
2856500000.000000	-2.06013999	-2.05946257	-2.06013999	-0.00067742
2857000000.000000	-2.05668971	-2.05737006	-2.05668971	0.00068035
2857500000.000000	-2.05462455	-2.05346838	-2.05462455	-0.00115617
2858000000.000000	-2.05161492	-2.05009333	-2.05161492	-0.00152159
2858500000.000000	-2.04733903	-2.04679253	-2.04733903	-0.00054650
2859000000.000000	-2.04275863	-2.04265473	-2.04275863	-0.00010389
2859500000.000000	-2.03798705	-2.03790856	-2.03798705	-0.00007849
2860000000.000000	-2.03339785	-2.03269145	-2.03339785	-0.00070641
2860500000.000000	-2.02645332	-2.02863018	-2.02645332	0.00217686
2861000000.000000	-2.01999112	-2.02196150	-2.01999112	0.00197038
2861500000.000000	-2.01614839	-2.01279256	-2.01614839	-0.00335584
2862000000.000000	-2.00548652	-2.00889185	-2.00548652	0.00340534
2862500000.000000	-2.00032510	-1.99829707	-2.00032510	-0.00202803
2863000000.000000	-1.99181728	-1.98806575	-1.99181728	-0.00375154
2863500000.000000	-1.98057895	-1.97661735	-1.98057895	-0.00396160
2864000000.000000	-1.97092995	-1.97647339	-1.97092995	0.00554345
2864500000.000000	-1.96488104	-1.97391548	-1.96488104	0.00903444
2865000000.000000	-1.96842512	-1.95965774	-1.96842512	-0.00876738
2865500000.000000	-1.95849212	-1.96246057	-1.95849212	0.00396844
2866000000.000000	-1.95409215	-1.96491947	-1.95409215	0.01082732
2866500000.000000	-1.95856508	-1.95969650	-1.95856508	0.00113142
2867000000.000000	-1.96209320	-1.96306666	-1.96209320	0.00097347
2867500000.000000	-1.96608216	-1.97427731	-1.96608216	0.00819515
2868000000.000000	-1.97967290	-1.97990902	-1.97967290	0.00023612
2868500000.000000	-1.99365544	-1.99010061	-1.99365544	-0.00355483
2869000000.000000	-2.00019091	-1.99402020	-2.00019091	-0.00617071
2869500000.000000	-1.98646306	-1.99232535	-1.98646306	0.00586229
2870000000.000000	-1.97966118	-1.97580412	-1.97966118	-0.00385706
2870500000.000000	-1.97054629	-1.96446482	-1.97054629	-0.00608147
2871000000.000000	-1.95775869	-1.96555260	-1.95775869	0.00779391
2871500000.000000	-1.95592998	-1.96578188	-1.95592998	0.00985190
2872000000.000000	-1.96586916	-1.95566064	-1.96586916	-0.01020853
2872500000.000000	-1.96328943	-1.96111941	-1.96328943	-0.00217002
2873000000.000000	-1.96290708	-1.96957543	-1.96290708	0.00666835
2873500000.000000	-1.97418515	-1.96748390	-1.97418515	-0.00670125
2874000000.000000	-1.97789630	-1.97569794	-1.97789630	-0.00219836
2874500000.000000	-1.98718021	-1.98352898	-1.98718021	-0.00365123
2875000000.000000	-1.99052660	-1.99717867	-1.99052660	0.00665207
2875500000.000000	-2.00019775	-2.00403104	-2.00019775	0.00383329
2876000000.000000	-2.00894299	-2.01153477	-2.00894299	0.00259178
2876500000.000000	-2.01792336	-2.01657341	-2.01792336	-0.00134995
2877000000.000000	-2.02308478	-2.02448326	-2.02308478	0.00139848
2877500000.000000	-2.02808466	-2.03054780	-2.02808466	0.00246314
2878000000.000000	-2.03544151	-2.03423746	-2.03544151	-0.00120405
2878500000.000000	-2.03916276	-2.04002061	-2.03916276	0.00085785
2879000000.000000	-2.04310255	-2.04542336	-2.04310255	0.00232082
2879500000.000000	-2.04900913	-2.04754421	-2.04900913	-0.00146492
2880000000.000000	-2.05234314	-2.05094531	-2.05234314	-0.00139783
2880500000.000000	-2.05514695	-2.05397319	-2.05514695	-0.00117376
2881000000.000000	-2.05807777	-2.05840898	-2.05807777	0.00033122
2881500000.000000	-2.06031521	-2.06118706	-2.06031521	0.00087185
2882000000.000000	-2.06260280	-2.06281580	-2.06260280	0.00021300
2882500000.000000	-2.06459403	-2.06505747	-2.06459403	0.00046345
2883000000.000000	-2.06615991	-2.06640059	-2.06615991	0.00024068
2883500000.000000	-2.06681876	-2.06766196	-2.06681876	0.00084319
2884000000.000000	-2.06875788	-2.06857452	-2.06875788	-0.00018336
2884500000.000000	-2.06967077	-2.06974828	-2.06967077	0.00007751
2885000000.000000	-2.07069667	-2.07092725	-2.07069667	0.00023058
2885500000.000000	-2.07185056	-2.07157373	-2.07185056	-0.00027683
2886000000.000000	-2.07259117	-2.07273577	-2.07259117	0.00014460
2886500000.000000	-2.07333926	-2.07346497	-2.07333926	0.00012571
2887000000.000000	-2.07401994	-2.07412057	-2.07401994	0.00010064
2887500000.000000	-2.07502760	-2.07497256	-2.07502760	-0.00005504
2888000000.000000	-2.07505072	-2.07503932	-2.07505072	-0.00001140
2888500000.000000	-2.07547834	-2.07496637	-2.07547834	-0.00051197
2889000000.000000	-2.07574801	-2.07559526	-2.07574801	-0.00015275
2889500000.000000	-2.07602191	-2.07613525	-2.07602191	0.00011334
2890000000.000000	-2.07597045	-2.07614404	-2.07597045	0.00017359
2890500000.000000	-2.07653030	-2.07629744	-2.07653030	-0.00023286
2891000000.000000	-2.07638342	-2.07641273	-2.07638342	0.00002931
2891500000.000000	-2.07557181	-2.07576755	-2.07557181	0.00019574
2892000000.000000	-2.07645963	-2.07628766	-2.07645963	-0.00017196
2892500000.000000	-2.07682178	-2.07664885	-2.07682178	-0.00017294
2893000000.000000	-2.07686803	-2.07710057	-2.07686803	0.00023254
2893500000.000000	-2.07670128	-2.07710513	-2.07670128	0.00040385
2894000000.000000	-2.07714714	-2.07721619	-2.07714714	0.00006904
2894500000.000000	-2.07745296	-2.07698397	-2.07745296	-0.00046898
2895000000.000000	-2.07729858	-2.07776040	-2.07729858	0.00046182
2895500000.000000	-2.07867459	-2.07785257	-2.07867459	-0.00082202
2896000000.000000	-2.07806003	-2.07782814	-2.07806003	-0.00023189
2896500000.000000	-2.07826977	-2.07819519	-2.07826977	-0.00007458
2897000000.000000	-2.07814438	-2.07835738	-2.07814438	0.00021300
2897500000.000000	-2.07812093	-2.07764902	-2.07812093	-0.00047191
2898000000.000000	-2.07777766	-2.07801606	-2.07777766	0.00023840
2898500000.000000	-2.07788351	-2.07809390	-2.07788351	0.00021039
2899000000.000000	-2.07773239	-2.07802486	-2.07773239	0.00029246
2899500000.000000	-2.07847723	-2.07878337	-2.07847723	0.00030614
2900000000.000000	-2.07862411	-2.07886805	-2.07862411	0.00024394
