# 扫描参数	信号	背景	对比度	差分信号
2879500000.000000	-2.43149421	-2.43094380	0.00011320	-0.00055040
2880000000.000000	-2.43658137	-2.43646412	0.00002406	-0.00011725
2880500000.000000	-2.44096180	-2.44051236	0.00009207	-0.00044944
2881000000.000000	-2.44555393	-2.44533572	0.00004462	-0.00021821
2881500000.000000	-2.44922437	-2.44902896	0.00003989	-0.00019541
2882000000.000000	-2.45145204	-2.45128920	0.00003321	-0.00016284
2882500000.000000	-2.45401191	-2.45419755	-0.00003782	0.00018564
2883000000.000000	-2.45642848	-2.45662714	-0.00004044	0.00019867
2883500000.000000	-2.45737947	-2.45778006	-0.00008150	0.00040059
2884000000.000000	-2.45993608	-2.46012823	-0.00003905	0.00019215
2884500000.000000	-2.46068841	-2.46090010	-0.00004301	0.00021169
2885000000.000000	-2.46215072	-2.46207582	0.00001521	-0.00007491
2885500000.000000	-2.46441747	-2.46437514	0.00000859	-0.00004234
2886000000.000000	-2.46549874	-2.46495811	0.00010965	-0.00054063
2886500000.000000	-2.46544663	-2.46601006	-0.00011425	0.00056343
2887000000.000000	-2.46753751	-2.46718578	0.00007128	-0.00035174
2887500000.000000	-2.46735513	-2.46733885	0.00000330	-0.00001628
2888000000.000000	-2.46739747	-2.46733233	0.00001320	-0.00006514
2888500000.000000	-2.46873928	-2.46868717	0.00001055	-0.00005211
2889000000.000000	-2.46815957	-2.46852759	-0.00007455	0.00036802
2889500000.000000	-2.46762871	-2.46927340	-0.00033314	0.00164470
2890000000.000000	-2.46875231	-2.46868066	0.00001451	-0.00007165
2890500000.000000	-2.46915616	-2.46927340	-0.00002374	0.00011725
2891000000.000000	-2.46917244	-2.46913010	0.00000857	-0.00004234
2891500000.000000	-2.46922129	-2.46914313	0.00001583	-0.00007816
2892000000.000000	-2.46964794	-2.46937111	0.00005605	-0.00027683
2892500000.000000	-2.46997362	-2.47008761	-0.00002307	0.00011399
2893000000.000000	-2.47147828	-2.47166066	-0.00003690	0.00018238
2893500000.000000	-2.47131869	-2.47135452	-0.00000725	0.00003583
2894000000.000000	-2.47123727	-2.47146199	-0.00004547	0.00022472
2894500000.000000	-2.47194726	-2.47232179	-0.00007575	0.00037454
2895000000.000000	-2.47301876	-2.47295362	0.00001317	-0.00006514
2895500000.000000	-2.47267353	-2.47174859	0.00018707	-0.00092494
2896000000.000000	-2.47204496	-2.47228923	-0.00004940	0.00024426
2896500000.000000	-2.47260188	-2.47229574	0.00006191	-0.00030614
2897000000.000000	-2.47229248	-2.47231528	-0.00000461	0.00002280
2897500000.000000	-2.47345517	-2.47125355	0.00044525	-0.00220162
2898000000.000000	-2.47262468	-2.47244555	0.00003622	-0.00017913
2898500000.000000	-2.47296665	-2.47170625	0.00025490	-0.00126039
2899000000.000000	-2.47227620	-2.47316531	-0.00017978	0.00088911
2899500000.000000	-2.47287220	-2.47268656	0.00003754	-0.00018564
2900000000.000000	-2.47390136	-2.47442570	-0.00010596	0.00052435
