# 扫描参数	信号	背景	对比度	差分信号
2882500000.000000	-2.06333722	-2.06327696	-2.06333722	-0.00006025
2883000000.000000	-2.06299981	-2.06297050	-2.06299981	-0.00002931
2883500000.000000	-2.06479627	-2.06477380	-2.06479627	-0.00002247
2884000000.000000	-2.06620518	-2.06614623	-2.06620518	-0.00005895
2884500000.000000	-2.06729328	-2.06728319	-2.06729328	-0.00001010
2885000000.000000	-2.06856312	-2.06858103	-2.06856312	0.00001791
2885500000.000000	-2.06956232	-2.06959879	-2.06956232	0.00003648
2886000000.000000	-2.07080480	-2.07077255	-2.07080480	-0.00003224
2886500000.000000	-2.07161216	-2.07165450	-2.07161216	0.00004234
2887000000.000000	-2.07233160	-2.07229968	-2.07233160	-0.00003192
2887500000.000000	-2.07226288	-2.07221956	-2.07226288	-0.00004332
2888000000.000000	-2.07300576	-2.07307155	-2.07300576	0.00006579
2888500000.000000	-2.07347474	-2.07360436	-2.07347474	0.00012962
2889000000.000000	-2.07366690	-2.07362130	-2.07366690	-0.00004560
2889500000.000000	-2.07442802	-2.07453223	-2.07442802	0.00010422
2890000000.000000	-2.07460779	-2.07464134	-2.07460779	0.00003355
2890500000.000000	-2.07577699	-2.07578155	-2.07577699	0.00000456
2891000000.000000	-2.07615316	-2.07616781	-2.07615316	0.00001466
2891500000.000000	-2.07623002	-2.07626031	-2.07623002	0.00003029
2892000000.000000	-2.07582292	-2.07581412	-2.07582292	-0.00000879
2892500000.000000	-2.07628766	-2.07637918	-2.07628766	0.00009152
2893000000.000000	-2.07651532	-2.07654528	-2.07651532	0.00002996
2893500000.000000	-2.07688692	-2.07689539	-2.07688692	0.00000847
2894000000.000000	-2.07740639	-2.07749693	-2.07740639	0.00009054
2894500000.000000	-2.07714877	-2.07723019	-2.07714877	0.00008142
2895000000.000000	-2.07797959	-2.07844043	-2.07797959	0.00046084
2895500000.000000	-2.07757574	-2.07755880	-2.07757574	-0.00001694
2896000000.000000	-2.07785355	-2.07781023	-2.07785355	-0.00004332
2896500000.000000	-2.07830462	-2.07829322	-2.07830462	-0.00001140
2897000000.000000	-2.07765846	-2.07763273	-2.07765846	-0.00002573
2897500000.000000	-2.07783010	-2.07785615	-2.07783010	0.00002605
2898000000.000000	-2.07867101	-2.07865245	-2.07867101	-0.00001856
2898500000.000000	-2.07840819	-2.07846453	-2.07840819	0.00005634
2899000000.000000	-2.07854302	-2.07864886	-2.07854302	0.00010585
2899500000.000000	-2.07849938	-2.07849384	-2.07849938	-0.00000554
2900000000.000000	-2.07835868	-2.07843326	-2.07835868	0.00007458
