# 扫描参数	信号	背景	对比度	差分信号
2878000000.000000	-2.02832209	-2.02837485	-2.02832209	0.00005276
2878500000.000000	-2.03363690	-2.03363756	-2.03363690	0.00000065
2879000000.000000	-2.03848697	-2.03849707	-2.03848697	0.00001010
2879500000.000000	-2.04370701	-2.04368519	-2.04370701	-0.00002182
2880000000.000000	-2.05061409	-2.05066588	-2.05061409	0.00005178
2880500000.000000	-2.05098928	-2.05092838	-2.05098928	-0.00006090
2881000000.000000	-2.05725737	-2.05715673	-2.05725737	-0.00010064
2881500000.000000	-2.06101184	-2.06098123	-2.06101184	-0.00003061
2882000000.000000	-2.06389381	-2.06380587	-2.06389381	-0.00008793
2882500000.000000	-2.06577919	-2.06593388	-2.06577919	0.00015470
2883000000.000000	-2.06759812	-2.06746850	-2.06759812	-0.00012962
2883500000.000000	-2.06634457	-2.06632177	-2.06634457	-0.00002280
2884000000.000000	-2.06590750	-2.06588145	-2.06590750	-0.00002605
2884500000.000000	-2.06729361	-2.06725648	-2.06729361	-0.00003713
2885000000.000000	-2.06834654	-2.06846086	-2.06834654	0.00011431
2885500000.000000	-2.06940957	-2.06946038	-2.06940957	0.00005081
2886000000.000000	-2.07092758	-2.07093279	-2.07092758	0.00000521
2886500000.000000	-2.07121027	-2.07127410	-2.07121027	0.00006383
2887000000.000000	-2.07316274	-2.07323374	-2.07316274	0.00007100
2887500000.000000	-2.07427560	-2.07434985	-2.07427560	0.00007426
2888000000.000000	-2.07346009	-2.07347083	-2.07346009	0.00001075
2888500000.000000	-2.07467554	-2.07489798	-2.07467554	0.00022244
2889000000.000000	-2.07499764	-2.07491784	-2.07499764	-0.00007979
2889500000.000000	-2.07562523	-2.07576169	-2.07562523	0.00013646
2890000000.000000	-2.07421795	-2.07419743	-2.07421795	-0.00002052
2890500000.000000	-2.07545750	-2.07548388	-2.07545750	0.00002638
2891000000.000000	-2.07563337	-2.07585092	-2.07563337	0.00021756
2891500000.000000	-2.07605057	-2.07606360	-2.07605057	0.00001303
2892000000.000000	-2.07649252	-2.07643097	-2.07649252	-0.00006155
2892500000.000000	-2.07653453	-2.07656775	-2.07653453	0.00003322
2893000000.000000	-2.07708331	-2.07709731	-2.07708331	0.00001400
2893500000.000000	-2.07713574	-2.07728491	-2.07713574	0.00014916
2894000000.000000	-2.07754903	-2.07787016	-2.07754903	0.00032112
2894500000.000000	-2.07800597	-2.07798643	-2.07800597	-0.00001954
2895000000.000000	-2.07792617	-2.07799750	-2.07792617	0.00007132
2895500000.000000	-2.07712500	-2.07717971	-2.07712500	0.00005471
2896000000.000000	-2.07746436	-2.07739271	-2.07746436	-0.00007165
2896500000.000000	-2.07815415	-2.07823362	-2.07815415	0.00007947
2897000000.000000	-2.07843196	-2.07843978	-2.07843196	0.00000782
2897500000.000000	-2.07772686	-2.07775780	-2.07772686	0.00003094
2898000000.000000	-2.07818184	-2.07814536	-2.07818184	-0.00003648
2898500000.000000	-2.07842414	-2.07832286	-2.07842414	-0.00010129
2899000000.000000	-2.07880845	-2.07875439	-2.07880845	-0.00005406
2899500000.000000	-2.07855051	-2.07850850	-2.07855051	-0.00004201
2900000000.000000	-2.07851403	-2.07852739	-2.07851403	0.00001335
