# 扫描参数	信号	背景	对比度	差分信号
2855500000.000000	-2.05814160	-2.05824614	-2.05814160	0.00010454
2856000000.000000	-2.05634350	-2.05631029	-2.05634350	-0.00003322
2856500000.000000	-2.05422070	-2.05412039	-2.05422070	-0.00010031
2857000000.000000	-2.05036658	-2.05038416	-2.05036658	0.00001759
2857500000.000000	-2.04737388	-2.04736313	-2.04737388	-0.00001075
2858000000.000000	-2.04368291	-2.04365491	-2.04368291	-0.00002801
2858500000.000000	-2.03984083	-2.03989099	-2.03984083	0.00005016
2859000000.000000	-2.03612121	-2.03608604	-2.03612121	-0.00003517
2859500000.000000	-2.03096598	-2.03109006	-2.03096598	0.00012409
2860000000.000000	-2.02622306	-2.02624260	-2.02622306	0.00001954
2860500000.000000	-2.02020379	-2.02018034	-2.02020379	-0.00002345
2861000000.000000	-2.01385168	-2.01384419	-2.01385168	-0.00000749
2861500000.000000	-2.00790178	-2.00795324	-2.00790178	0.00005146
2862000000.000000	-1.99967015	-1.99966559	-1.99967015	-0.00000456
2862500000.000000	-1.99166389	-1.99173065	-1.99166389	0.00006676
2863000000.000000	-1.98286068	-1.98293820	-1.98286068	0.00007751
2863500000.000000	-1.97450822	-1.97448705	-1.97450822	-0.00002117
2864000000.000000	-1.96651988	-1.96646125	-1.96651988	-0.00005862
2864500000.000000	-1.96108032	-1.96105297	-1.96108032	-0.00002736
2865000000.000000	-1.95708941	-1.95704251	-1.95708941	-0.00004690
2865500000.000000	-1.95432729	-1.95437159	-1.95432729	0.00004429
2866000000.000000	-1.95190324	-1.95207682	-1.95190324	0.00017359
2866500000.000000	-1.95323951	-1.95323495	-1.95323951	-0.00000456
2867000000.000000	-1.95883474	-1.95890997	-1.95883474	0.00007523
2867500000.000000	-1.96490775	-1.96497484	-1.96490775	0.00006709
2868000000.000000	-1.97669128	-1.97646753	-1.97669128	-0.00022374
2868500000.000000	-1.98784851	-1.98780585	-1.98784851	-0.00004266
2869000000.000000	-1.99314965	-1.99314509	-1.99314965	-0.00000456
2869500000.000000	-1.98593741	-1.98592015	-1.98593741	-0.00001726
2870000000.000000	-1.97350870	-1.97345334	-1.97350870	-0.00005537
2870500000.000000	-1.96398900	-1.96394633	-1.96398900	-0.00004266
2871000000.000000	-1.95833124	-1.95812182	-1.95833124	-0.00020941
2871500000.000000	-1.95577202	-1.95578896	-1.95577202	0.00001694
2872000000.000000	-1.95684743	-1.95683700	-1.95684743	-0.00001042
2872500000.000000	-1.95821334	-1.95826447	-1.95821334	0.00005113
2873000000.000000	-1.96166069	-1.96201894	-1.96166069	0.00035825
2873500000.000000	-1.96616228	-1.96618540	-1.96616228	0.00002312
2874000000.000000	-1.97314264	-1.97310811	-1.97314264	-0.00003452
2874500000.000000	-1.98193444	-1.98202628	-1.98193444	0.00009184
2875000000.000000	-1.99052107	-1.99054517	-1.99052107	0.00002410
2875500000.000000	-1.99158800	-1.99164532	-1.99158800	0.00005732
2876000000.000000	-2.00129726	-2.00125883	-2.00129726	-0.00003843
2876500000.000000	-2.01242844	-2.01250140	-2.01242844	0.00007295
2877000000.000000	-2.01239392	-2.01240271	-2.01239392	0.00000879
2877500000.000000	-2.01898802	-2.01909615	-2.01898802	0.00010813
2878000000.000000	-2.02481481	-2.02484282	-2.02481481	0.00002801
2878500000.000000	-2.02962579	-2.02953102	-2.02962579	-0.00009477
2879000000.000000	-2.03577110	-2.03585252	-2.03577110	0.00008142
2879500000.000000	-2.04374838	-2.04373567	-2.04374838	-0.00001270
2880000000.000000	-2.04221930	-2.04227890	-2.04221930	0.00005960
2880500000.000000	-2.04634016	-2.04628903	-2.04634016	-0.00005113
2881000000.000000	-2.04946118	-2.04946639	-2.04946118	0.00000521
2881500000.000000	-2.05184713	-2.05188784	-2.05184713	0.00004071
2882000000.000000	-2.05508702	-2.05513946	-2.05508702	0.00005243
2882500000.000000	-2.05679848	-2.05676429	-2.05679848	-0.00003420
2883000000.000000	-2.05858485	-2.05864804	-2.05858485	0.00006318
2883500000.000000	-2.06073892	-2.06070928	-2.06073892	-0.00002964
2884000000.000000	-2.06213740	-2.06213480	-2.06213740	-0.00000261
2884500000.000000	-2.06367593	-2.06362447	-2.06367593	-0.00005146
2885000000.000000	-2.06434032	-2.06438819	-2.06434032	0.00004788
2885500000.000000	-2.06528545	-2.06524702	-2.06528545	-0.00003843
2886000000.000000	-2.06614493	-2.06614590	-2.06614493	0.00000098
2886500000.000000	-2.06714575	-2.06710341	-2.06714575	-0.00004234
2887000000.000000	-2.06811563	-2.06813550	-2.06811563	0.00001987
2887500000.000000	-2.06881715	-2.06883539	-2.06881715	0.00001824
2888000000.000000	-2.06896273	-2.06909333	-2.06896273	0.00013060
2888500000.000000	-2.06911678	-2.06916889	-2.06911678	0.00005211
2889000000.000000	-2.06985022	-2.06983556	-2.06985022	-0.00001466
2889500000.000000	-2.06972744	-2.06976001	-2.06972744	0.00003257
2890000000.000000	-2.07012575	-2.07017199	-2.07012575	0.00004625
2890500000.000000	-2.07036317	-2.07033777	-2.07036317	-0.00002540
2891000000.000000	-2.07060124	-2.07050712	-2.07060124	-0.00009412
2891500000.000000	-2.07102984	-2.07099434	-2.07102984	-0.00003550
2892000000.000000	-2.07135194	-2.07135976	-2.07135194	0.00000782
2892500000.000000	-2.07264100	-2.07257618	-2.07264100	-0.00006481
2893000000.000000	-2.07297482	-2.07304777	-2.07297482	0.00007295
2893500000.000000	-2.07243809	-2.07230652	-2.07243809	-0.00013158
2894000000.000000	-2.07250160	-2.07250877	-2.07250160	0.00000717
2894500000.000000	-2.07349884	-2.07355063	-2.07349884	0.00005178
2895000000.000000	-2.07384993	-2.07388185	-2.07384993	0.00003192
2895500000.000000	-2.07309076	-2.07309011	-2.07309076	-0.00000065
2896000000.000000	-2.07325686	-2.07329985	-2.07325686	0.00004299
2896500000.000000	-2.07337671	-2.07335945	-2.07337671	-0.00001726
2897000000.000000	-2.07311030	-2.07322625	-2.07311030	0.00011594
2897500000.000000	-2.07357017	-2.07351057	-2.07357017	-0.00005960
2898000000.000000	-2.07367048	-2.07377079	-2.07367048	0.00010031
2898500000.000000	-2.07401961	-2.07404241	-2.07401961	0.00002280
2899000000.000000	-2.07396555	-2.07393396	-2.07396555	-0.00003159
2899500000.000000	-2.07443779	-2.07433259	-2.07443779	-0.00010520
2900000000.000000	-2.07408312	-2.07401603	-2.07408312	-0.00006709
