# 扫描参数	信号	背景	对比度	差分信号
2861500000.000000	-2.00514781	-2.00523248	-2.00514781	0.00008468
2862000000.000000	-1.99760467	-1.99738125	-1.99760467	-0.00022342
2862500000.000000	-1.98906136	-1.98882328	-1.98906136	-0.00023807
2863000000.000000	-1.97959181	-1.97958627	-1.97959181	-0.00000554
2863500000.000000	-1.97170638	-1.97124651	-1.97170638	-0.00045986
2864000000.000000	-1.96370630	-1.96366299	-1.96370630	-0.00004332
2864500000.000000	-1.95859797	-1.95773133	-1.95859797	-0.00086664
2865000000.000000	-1.95310273	-1.95436865	-1.95310273	0.00126593
2865500000.000000	-1.95097374	-1.95091186	-1.95097374	-0.00006188
2866000000.000000	-1.94813541	-1.94813737	-1.94813541	0.00000195
2866500000.000000	-1.95047707	-1.94761725	-1.95047707	-0.00285982
2867000000.000000	-1.95244680	-1.95081252	-1.95244680	-0.00163428
2867500000.000000	-1.95848854	-1.95913795	-1.95848854	0.00064941
2868000000.000000	-1.96953993	-1.96892146	-1.96953993	-0.00061847
2868500000.000000	-1.98072942	-1.98041350	-1.98072942	-0.00031591
2869000000.000000	-1.98529028	-1.98486689	-1.98529028	-0.00042339
2869500000.000000	-1.97708242	-1.97802853	-1.97708242	0.00094611
2870000000.000000	-1.96540637	-1.96616684	-1.96540637	0.00076047
2870500000.000000	-1.95611008	-1.95678978	-1.95611008	0.00067970
2871000000.000000	-1.94998562	-1.94998594	-1.94998562	0.00000033
2871500000.000000	-1.94752443	-1.94804487	-1.94752443	0.00052044
2872000000.000000	-1.94752183	-1.94745636	-1.94752183	-0.00006546
2872500000.000000	-1.95087701	-1.95171043	-1.95087701	0.00083342
2873000000.000000	-1.95720665	-1.95782513	-1.95720665	0.00061847
2873500000.000000	-1.96241888	-1.96168805	-1.96241888	-0.00073083
2874000000.000000	-1.96916996	-1.96867427	-1.96916996	-0.00049569
2874500000.000000	-1.97834867	-1.97812428	-1.97834867	-0.00022440
2875000000.000000	-1.98670960	-1.98715221	-1.98670960	0.00044260
2875500000.000000	-1.99602152	-1.99590297	-1.99602152	-0.00011855
2876000000.000000	-2.00461108	-2.00419649	-2.00461108	-0.00041459
2876500000.000000	-2.01215454	-2.01201711	-2.01215454	-0.00013744
2877000000.000000	-2.01928407	-2.01935083	-2.01928407	0.00006676
2877500000.000000	-2.02481448	-2.02465522	-2.02481448	-0.00015926
2878000000.000000	-2.03088521	-2.03035370	-2.03088521	-0.00053151
2878500000.000000	-2.03084320	-2.02929848	-2.03084320	-0.00154471
2879000000.000000	-2.03764769	-2.03767048	-2.03764769	0.00002280
2879500000.000000	-2.04477265	-2.04470914	-2.04477265	-0.00006351
2880000000.000000	-2.04952110	-2.04935500	-2.04952110	-0.00016610
2880500000.000000	-2.04702214	-2.04660527	-2.04702214	-0.00041687
2881000000.000000	-2.05106582	-2.05114561	-2.05106582	0.00007979
2881500000.000000	-2.05631322	-2.05630247	-2.05631322	-0.00001075
2882000000.000000	-2.05694244	-2.05636109	-2.05694244	-0.00058134
2882500000.000000	-2.05913005	-2.05919258	-2.05913005	0.00006253
2883000000.000000	-2.06202797	-2.06243214	-2.06202797	0.00040417
2883500000.000000	-2.06605797	-2.06585474	-2.06605797	-0.00020323
2884000000.000000	-2.06786877	-2.07166786	-2.06786877	0.00379909
2884500000.000000	-2.06890769	-2.06948839	-2.06890769	0.00058069
2885000000.000000	-2.07052862	-2.07024983	-2.07052862	-0.00027878
2885500000.000000	-2.06900084	-2.06897120	-2.06900084	-0.00002964
2886000000.000000	-2.06948480	-2.06940175	-2.06948480	-0.00008305
2886500000.000000	-2.07075269	-2.07082238	-2.07075269	0.00006970
2887000000.000000	-2.07133598	-2.07130407	-2.07133598	-0.00003192
2887500000.000000	-2.07292108	-2.07257879	-2.07292108	-0.00034229
2888000000.000000	-2.07318912	-2.07327543	-2.07318912	0.00008631
2888500000.000000	-2.07413067	-2.07441597	-2.07413067	0.00028530
2889000000.000000	-2.07401538	-2.07399258	-2.07401538	-0.00002280
2889500000.000000	-2.07368285	-2.07435246	-2.07368285	0.00066960
2890000000.000000	-2.07546988	-2.07570339	-2.07546988	0.00023351
2890500000.000000	-2.08065442	-2.07434106	-2.08065442	-0.00631336
2891000000.000000	-2.07608183	-2.07402938	-2.07608183	-0.00205245
2891500000.000000	-2.07572228	-2.07632219	-2.07572228	0.00059991
2892000000.000000	-2.07602549	-2.07573759	-2.07602549	-0.00028790
2892500000.000000	-2.07547444	-2.07555227	-2.07547444	0.00007784
2893000000.000000	-2.07587600	-2.07578807	-2.07587600	-0.00008793
2893500000.000000	-2.07633815	-2.07637006	-2.07633815	0.00003192
2894000000.000000	-2.07663159	-2.07676056	-2.07663159	0.00012897
2894500000.000000	-2.07687422	-2.07680680	-2.07687422	-0.00006742
2895000000.000000	-2.07722563	-2.07661335	-2.07722563	-0.00061228
2895500000.000000	-2.07720902	-2.07711913	-2.07720902	-0.00008989
2896000000.000000	-2.07776626	-2.07697518	-2.07776626	-0.00079108
2896500000.000000	-2.07734809	-2.07731519	-2.07734809	-0.00003289
2897000000.000000	-2.07749041	-2.07744188	-2.07749041	-0.00004853
2897500000.000000	-2.07814406	-2.07799750	-2.07814406	-0.00014656
2898000000.000000	-2.07758974	-2.07776561	-2.07758974	0.00017587
2898500000.000000	-2.07812419	-2.07803267	-2.07812419	-0.00009152
2899000000.000000	-2.07809292	-2.07802486	-2.07809292	-0.00006807
2899500000.000000	-2.07875797	-2.07926669	-2.07875797	0.00050872
2900000000.000000	-2.07848244	-2.07823785	-2.07848244	-0.00024459
