5000	-2.86639544	-2.86638776
5050	-2.86638606	-2.86637958
5100	-2.86641326	-2.86642283
5150	-2.86640538	-2.86640616
5200	-2.86644996	-2.86645977
5250	-2.86650230	-2.86650103
5300	-2.86648787	-2.86648569
5350	-2.86651585	-2.86650995
5400	-2.86650396	-2.86649745
5450	-2.86654213	-2.86653865
5500	-2.86656539	-2.86656630
5550	-2.86658118	-2.86658255
5600	-2.86656913	-2.86657030
5650	-2.86659326	-2.86659036
5700	-2.86662290	-2.86662482
5750	-2.86663577	-2.86663847
5800	-2.86663375	-2.86663371
5850	-2.86668752	-2.86668393
5900	-2.86664912	-2.86667188
5950	-2.86668794	-2.86668530
6000	-2.86673393	-2.86673171
6050	-2.86676565	-2.86676220
6100	-2.86678047	-2.86678444
6150	-2.86681004	-2.86681811
6200	-2.86681271	-2.86681170
6250	-2.86682645	-2.86682320
6300	-2.86684537	-2.86684570
6350	-2.86689657	-2.86689859
6400	-2.86693572	-2.86693041
6450	-2.86694669	-2.86695428
6500	-2.86702144	-2.86702867
6550	-2.86708345	-2.86708387
6600	-2.86706655	-2.86706042
6650	-2.86710680	-2.86710019
6700	-2.86711191	-2.86712514
6750	-2.86709651	-2.86710162
6800	-2.86710641	-2.86710660
6850	-2.86712367	-2.86711846
6900	-2.86711751	-2.86712279
6950	-2.86712133	-2.86712589
7000	-2.86719216	-2.86719161
7050	-2.86719216	-2.86719480
7100	-2.86722727	-2.86722359
7150	-2.86724447	-2.86724860
7200	-2.86726225	-2.86726251
7250	-2.86725085	-2.86725157
7300	-2.86729534	-2.86729635
7350	-2.86732693	-2.86733413
7400	-2.86740047	-2.86740210
7450	-2.86744616	-2.86743574
7500	-2.86748762	-2.86749296
7550	-2.86750094	-2.86749632
7600	-2.86757311	-2.86756315
7650	-2.86758858	-2.86758474
7700	-2.86760959	-2.86761444
7750	-2.86767492	-2.86767186
7800	-2.86770156	-2.86769622
7850	-2.86773543	-2.86773569
7900	-2.86777601	-2.86777181
7950	-2.86781838	-2.86781148
8000	-2.86788964	-2.86789336
8050	-2.86792110	-2.86790967
8100	-2.86797009	-2.86796963
8150	-2.86799673	-2.86799188
8200	-2.86799699	-2.86798276
8250	-2.86803461	-2.86803483
8300	-2.86807711	-2.86807476
8350	-2.86811993	-2.86811935
8400	-2.86815592	-2.86816517
8450	-2.86819836	-2.86819816
8500	-2.86818155	-2.86818302
8550	-2.86817745	-2.86817452
8600	-2.86822914	-2.86822379
8650	-2.86829206	-2.86829580
8700	-2.86832195	-2.86831847
8750	-2.86837416	-2.86836762
8800	-2.86837543	-2.86838979
8850	-2.86841162	-2.86841660
8900	-2.86843441	-2.86843292
8950	-2.86852554	-2.86852437
9000	-2.86860448	-2.86860455
9050	-2.86862637	-2.86861738
9100	-2.86865171	-2.86865360
9150	-2.86866649	-2.86866031
9200	-2.86869581	-2.86869887
9250	-2.86871815	-2.86871948
9300	-2.86880729	-2.86880771
9350	-2.86885914	-2.86886181
9400	-2.86886366	-2.86886757
9450	-2.86891216	-2.86891522
9500	-2.86896046	-2.86897342
9550	-2.86899400	-2.86898521
9600	-2.86905585	-2.86905575
9650	-2.86913584	-2.86913290
9700	-2.86919156	-2.86919384
9750	-2.86928246	-2.86928138
9800	-2.86933756	-2.86933424
9850	-2.86941957	-2.86942234
9900	-2.86949676	-2.86949819
9950	-2.86953643	-2.86953320
10000	-2.86957118	-2.86957170
10050	-2.86958284	-2.86959941
