2878500000	1.39516843	1.39520420
2880000000	1.39468577	1.39470358
2881500000	1.39355478	1.39354794
2883000000	1.39628135	1.39633117
2884500000	1.39804931	1.39801935
2886000000	1.39574071	1.39572692
2887500000	1.39526869	1.39522212
2889000000	1.39506905	1.39506981
2890500000	1.39546741	1.39545313
2892000000	1.39565012	1.39564849
2893500000	1.39470792	1.39471970
2895000000	1.39552527	1.39550975
2896500000	1.39558829	1.39561391
2898000000	1.39517983	1.39519628
2899500000	1.39587419	1.39587625
2901000000	1.39575488	1.39574679
2902500000	1.39518586	1.39517147
2904000000	1.39367274	1.39364907
2905500000	1.39523395	1.39525403
2907000000	1.39450871	1.39447169
2908500000	1.39633204	1.39632689
2910000000	1.39624910	1.39626870
2911500000	1.39528275	1.39528313
2913000000	1.39526554	1.39526049
2914500000	1.39550215	1.39551903
2916000000	1.39493253	1.39494317
2917500000	1.39445193	1.39445242
2919000000	1.39667358	1.39668932
2920500000	1.39583630	1.39586387
2922000000	1.39556582	1.39558004
2923500000	1.39511752	1.39512810
2925000000	1.39427107	1.39425082
2926500000	1.39450871	1.39450817
2928000000	1.39583630	1.39584683
2929500000	1.39712725	1.39713007
2931000000	1.39526093	1.39521886
2932500000	1.39387504	1.39388606
2934000000	1.39552522	1.39550964
2935500000	1.39642888	1.39641330
2937000000	1.39554340	1.39557022
2938500000	1.39608501	1.39611313
2940000000	1.39385734	1.39386999
2941500000	1.39567590	1.39568198
2943000000	1.39503751	1.39503534
2944500000	1.39576850	1.39575651
2946000000	1.39528888	1.39529480
2947500000	1.39335666	1.39333218
2949000000	1.39346663	1.39348259
2950500000	1.39629356	1.39623879
2952000000	1.39551518	1.39551197
2953500000	1.39260933	1.39259158
2955000000	1.39572991	1.39571585
2956500000	1.39613207	1.39614239
2958000000	1.39513793	1.39511176
2959500000	1.39445790	1.39438875
2961000000	1.39552858	1.39551930
2962500000	1.39571661	1.39573186
2964000000	1.39630517	1.39628563
2965500000	1.39398734	1.39399554
2967000000	1.39502008	1.39500559
2968500000	1.39642063	1.39644603
2970000000	1.39564388	1.39562287
2971500000	1.39525376	1.39524405
2973000000	1.39649445	1.39650791
2974500000	1.39521767	1.39523976
2976000000	1.39594160	1.39594855
2977500000	1.39616812	1.39619504
2979000000	1.39580987	1.39578425
2980500000	1.39536390	1.39531656
2982000000	1.39589433	1.39590866
2983500000	1.39583825	1.39583375
2985000000	1.39662424	1.39659427
2986500000	1.39474016	1.39476524
2988000000	1.39666619	1.39668291
2989500000	1.39712389	1.39710967
2991000000	1.39539668	1.39539343
2992500000	1.39454616	1.39457439
2994000000	1.39544499	1.39547371
2995500000	1.39547463	1.39545742
2997000000	1.39478576	1.39481186
2998500000	1.39544005	1.39545422
3000000000	1.39635251	1.39635750
